접수번호,법인구분,고유번호,법인명,주식의종류,이름,관계,기초주식수,기초주식지분율,기말주식수,기말주식지분율,비고,보고서연도
20220615000399,Y,00136721,신영증권,보통주,신성용,친인척,"1,703",0.02,"1,703",0.02,-,2022
20220615000399,Y,00136721,신영증권,우선주,신성용,친인척,"12,960",0.18,"12,960",0.18,-,2022
20220615000399,Y,00136721,신영증권,보통주,신승용,친인척,763,0.01,763,0.01,-,2022
20220615000399,Y,00136721,신영증권,우선주,신승용,친인척,"8,380",0.12,"8,380",0.12,-,2022
20220615000399,Y,00136721,신영증권,보통주,신상용,친인척,764,0.01,764,0.01,-,2022
20220615000399,Y,00136721,신영증권,우선주,신상용,친인척,"6,560",0.09,"6,560",0.09,-,2022
20220615000399,Y,00136721,신영증권,우선주," AHN 
  JAEJOON",친인척,"10,000",0.14,"21,500",0.30,상속,2022
20220615000399,Y,00136721,신영증권,보통주,원재연,친인척,"1,766",0.02,"1,766",0.02,-,2022
20220615000399,Y,00136721,신영증권,우선주,원재연,친인척,"1,137",0.02,"1,137",0.02,-,2022
20220615000399,Y,00136721,신영증권,보통주,원정연,친인척,"1,440",0.02,"1,440",0.02,-,2022
20220615000399,Y,00136721,신영증권,우선주,원국희,본인,"190,470",2.70,"190,470",2.70,-,2022
20220615000399,Y,00136721,신영증권,우선주,원정연,친인척,"2,634",0.04,"2,634",0.04,-,2022
20220615000399,Y,00136721,신영증권,우선주,"LEE
   SEUNGHYUN",친인척,"3,550",0.05,"3,550",0.05,-,2022
20220615000399,Y,00136721,신영증권,보통주,강혜리,친인척,940,0.01,940,0.01,-,2022
20220615000399,Y,00136721,신영증권,우선주,강혜리,친인척,"6,400",0.09,"6,400",0.09,-,2022
20220615000399,Y,00136721,신영증권,보통주,권보은,친인척,"2,310",0.02,"2,310",0.02,-,2022
20220615000399,Y,00136721,신영증권,우선주,권보은,친인척,"6,760",0.10,"6,760",0.10,-,2022
20220615000399,Y,00136721,신영증권,보통주,이병준,친인척,127,0.00,127,0.00,-,2022
20220615000399,Y,00136721,신영증권,보통주,권정수,계열사임원,"1,750",0.02,0,0.00,주1),2022
20220615000399,Y,00136721,신영증권,보통주,황성엽,임원,"16,000",0.17,"17,327",0.18,장내매매/주2),2022
20220615000399,Y,00136721,신영증권,우선주,황성엽,임원,265,0.00,265,0.00,-,2022
20220615000399,Y,00136721,신영증권,보통주,민숙기,친인척,"68,950",0.73,"68,950",0.73,-,2022
20220615000399,Y,00136721,신영증권,우선주,민숙기,친인척,"102,860",1.46,"102,860",1.46,-,2022
20220615000399,Y,00136721,신영증권,보통주,원종석,친인척,"901,785",9.61,"916,137",9.76,장내매매/주2),2022
20220615000399,Y,00136721,신영증권,우선주,원종석,친인척,"298,623",4.23,"298,623",4.23,-,2022
20220615000399,Y,00136721,신영증권,보통주,원주영,친인척,"16,509",0.18,"16,509",0.18,-,2022
20220615000399,Y,00136721,신영증권,우선주,원주영,친인척,"61,262",0.87,"61,262",0.87,-,2022
20220615000399,Y,00136721,신영증권,우선주,"Connie
  Hyesook Lee",친인척,"61,262",0.87,"61,262",0.87,-,2022
20220615000399,Y,00136721,신영증권,보통주,계,,"2,538,147",27.04,"2,552,076",27.19,-,2022
20220615000399,Y,00136721,신영증권,우선주,계,,"773,123",10.96,"784,623",11.12,-,2022
20200629000379,K,00304915,코리아에셋투자증권,보통주,케이앤케이드림파트너스사모투자전문회사,최대주주,"4,140,000",87.34,"4,140,000",64.81,-,2020
20200629000379,K,00304915,코리아에셋투자증권,보통주,기수경,최대주주,"136,000",2.87,"139,500",2.18,장내매수,2020
20200629000379,K,00304915,코리아에셋투자증권,보통주,기민경,최대주주,"114,000",2.41,"114,000",1.78,-,2020
20200629000379,K,00304915,코리아에셋투자증권,보통주,김홍관,특수관계인,"45,000",0.95,"45,000",0.70,-,2020
20200629000379,K,00304915,코리아에셋투자증권,보통주,이동원,특수관계인,"22,000",0.46,"22,000",0.34,-,2020
20200629000379,K,00304915,코리아에셋투자증권,보통주,김종호,특수관계인,"22,000",0.46,"22,000",0.34,-,2020
20200629000379,K,00304915,코리아에셋투자증권,보통주,도태호,특수관계인,"16,000",0.34,"16,000",0.25,-,2020
20200629000379,K,00304915,코리아에셋투자증권,보통주,계,,"4,495,000",94.83,"4,498,500",70.40,-,2020
20200629000379,K,00304915,코리아에셋투자증권,우선주,계,,-,-,-,-,-,2020
20210622000164,K,00304915,코리아에셋투자증권,보통주,케이앤케이드림파트너스사모투자전문회사,-,"4,140,000",64.81,0,0.00,GP지분 현물 분배,2021
20210622000164,K,00304915,코리아에셋투자증권,보통주,김정호,특수관계인,0,0.00,"8,000",0.13,등기임원 선임,2021
20210622000164,K,00304915,코리아에셋투자증권,보통주,더케이파트너스 유한회사,최대주주,0,0.00,"2,918,266",45.68,최대주주변경,2021
20210622000164,K,00304915,코리아에셋투자증권,보통주,기수경,-,"139,500",2.18,0,0.00,현물출자,2021
20210622000164,K,00304915,코리아에셋투자증권,보통주,기민경,-,"114,000",1.78,0,0.00,현물출자,2021
20210622000164,K,00304915,코리아에셋투자증권,보통주,수민인베스트먼트 유한책임회사,최대주주,0,0.00,"253,500",3.97,최대주주변경,2021
20210622000164,K,00304915,코리아에셋투자증권,보통주,김홍관,특수관계인,"45,000",0.70,"45,000",0.70,-,2021
20210622000164,K,00304915,코리아에셋투자증권,보통주,이동원,특수관계인,"22,000",0.34,"22,000",0.34,-,2021
20210622000164,K,00304915,코리아에셋투자증권,보통주,김종호,-,"22,000",0.34,0,0.00,최대주주 임원 임기만료,2021
20210622000164,K,00304915,코리아에셋투자증권,보통주,도태호,특수관계인,"16,000",0.25,"16,000",0.25,-,2021
20210622000164,K,00304915,코리아에셋투자증권,보통주,계,,"4,498,500",70.42,"3,262,766",51.07,-,2021
20210622000164,K,00304915,코리아에셋투자증권,우선주,계,,-,-,-,-,-,2021
20220622000380,K,00304915,코리아에셋투자증권,보통주,더케이파트너스 유한회사,최대주주,"2,918,266",45.68,"2,918,266",45.68,-,2022
20220622000380,K,00304915,코리아에셋투자증권,보통주,수민인베스트먼트 유한책임회사,최대주주,"253,500",3.97,"279,915",4.38,-,2022
20220622000380,K,00304915,코리아에셋투자증권,보통주,김홍관,특수관계인,"45,000",0.70,"45,000",0.70,사내이사,2022
20220622000380,K,00304915,코리아에셋투자증권,보통주,이동원,특수관계인,"22,000",0.34,0,0.00,최대주주 대표이사,2022
20220622000380,K,00304915,코리아에셋투자증권,보통주,도태호,특수관계인,"16,000",0.25,"16,000",0.25,사내이사,2022
20220622000380,K,00304915,코리아에셋투자증권,보통주,김정호,특수관계인,"8,000",0.13,"8,000",0.13,사내이사,2022
20220622000380,K,00304915,코리아에셋투자증권,보통주,계,,"3,262,766",51.07,"3,267,181",51.15,-,2022
20220622000380,K,00304915,코리아에셋투자증권,우선주,계,,-,-,-,-,-,2022
20210319001225,Y,00112059,상상인증권,보통주,(주)상상인,본인,"40,424,357",42.06,"40,424,357",42.06,최대주주,2020
20210319001225,Y,00112059,상상인증권,보통주,(주)제이원와이드,기타특수관계인,"26,200,873",27.26,"26,200,873",27.26,기타특수관계인,2020
20210319001225,Y,00112059,상상인증권,보통주,이정수,발행회사임원,0,0.00,"20,000",0.02,임원선임,2020
20210319001225,Y,00112059,상상인증권,보통주,계,,"66,625,230",69.32,"66,645,230",69.34,-,2020
20210319001225,Y,00112059,상상인증권,우선주,계,,-,-,-,-,-,2020
20220321001270,Y,00112059,상상인증권,보통주,(주)상상인,본인,"40,424,357",42.06,"50,556,515",51.85,최대주주,2021
20220321001270,Y,00112059,상상인증권,보통주,(주)제이원와이드,기타특수관계인,"26,200,873",27.26,"9,657,053",9.90,기타특수관계인,2021
20220321001270,Y,00112059,상상인증권,보통주,이정수,발행회사임원,"20,000",0.02,"64,000",0.07,발행회사임원,2021
20220321001270,Y,00112059,상상인증권,보통주,황원경,발행회사임원,0,0.00,"36,926",0.04,발행회사임원,2021
20220321001270,Y,00112059,상상인증권,보통주,이민식,계열사임원,0,0.00,"16,000",0.02,-,2021
20220321001270,Y,00112059,상상인증권,보통주,제갈태호,계열사임원,0,0.00,"174,672",0.18,-,2021
20220321001270,Y,00112059,상상인증권,보통주,김동원,계열사임원,0,0.00,"436,681",0.44,-,2021
20220321001270,Y,00112059,상상인증권,보통주,계,,"66,645,230",69.34,"60,941,847",62.50,-,2021
20220321001270,Y,00112059,상상인증권,우선주,계,,-,-,-,-,-,2021
20230321001175,Y,00112059,상상인증권,보통주,(주)상상인,본인,"50,556,515",51.85,"60,506,763",55.85,최대주주,2022
20230321001175,Y,00112059,상상인증권,보통주,(주)제이원와이드,기타특수관계인,"9,657,053",9.90,"4,131,860",3.81,-,2022
20230321001175,Y,00112059,상상인증권,보통주,유준원,계열사임원,0,0.00,"5,525,193",5.10,-,2022
20230321001175,Y,00112059,상상인증권,보통주,이정수,발행회사임원,"64,000",0.07,"64,000",0.06,-,2022
20230321001175,Y,00112059,상상인증권,보통주,황원경,발행회사임원,"36,926",0.04,"36,926",0.03,-,2022
20230321001175,Y,00112059,상상인증권,보통주,이민식,계열사임원,"16,000",0.02,"16,000",0.01,-,2022
20230321001175,Y,00112059,상상인증권,보통주,제갈태호,계열사임원,"174,672",0.18,"174,672",0.16,-,2022
20230321001175,Y,00112059,상상인증권,보통주,김동원,계열사임원,"436,681",0.45,"436,681",0.40,-,2022
20230321001175,Y,00112059,상상인증권,보통주,계,,"60,941,847",62.51,"70,892,095",65.44,-,2022
20230321001175,Y,00112059,상상인증권,우선주,계,,-,-,-,-,-,2022
20210325000836,Y,00296290,키움증권,보통주,(주)다우기술,최대주주,"10,542,003",47.70,"10,799,540",44.94,-,2020
20210325000836,Y,00296290,키움증권,보통주,윤수영,특수관계인,"6,048",0.03,0,0.00,임원퇴임,2020
20210325000836,Y,00296290,키움증권,보통주,황현순,특수관계인,0,0.00,"5,677",0.02,신규선임,2020
20210325000836,Y,00296290,키움증권,보통주,임경호,특수관계인,400,0.00,400,0.00,-,2020
20210325000836,Y,00296290,키움증권,보통주,최창민,특수관계인,875,0.00,875,0.00,-,2020
20210325000836,Y,00296290,키움증권,보통주,이진혁,특수관계인,0,0.00,"1,250",0.01,신규선임,2020
20210325000836,Y,00296290,키움증권,보통주,이진환,특수관계인,0,0.00,305,0.00,-,2020
20210325000836,Y,00296290,키움증권,보통주,계,,"10,549,326",47.73,"10,808,047",44.97,-,2020
20210325000836,Y,00296290,키움증권,우선주,계,,-,-,-,-,-,2020
20220324000600,Y,00296290,키움증권,의결권 있는 주식,(주)다우기술,최대주주,"10,799,540",44.94,"10,799,540",41.19,-,2021
20220324000600,Y,00296290,키움증권,의결권 없는 주식,(주)다우기술,최대주주,0,0.00,"332,409",11.76,(주2),2021
20220324000600,Y,00296290,키움증권,의결권 있는 주식,한국정보인증(주),계열회사,0,0.00,"27,532",0.11,-,2021
20220324000600,Y,00296290,키움증권,의결권 있는 주식,황현순,발행회사 임원,"5,677",0.02,"5,677",0.02,-,2021
20220324000600,Y,00296290,키움증권,의결권 있는 주식,임경호,계열회사 임원,400,0.00,400,0.00,-,2021
20220324000600,Y,00296290,키움증권,의결권 있는 주식,최창민,계열회사 임원,875,0.00,875,0.00,-,2021
20220324000600,Y,00296290,키움증권,의결권 있는 주식,이진혁,계열회사 임원,"1,250",0.00,"1,250",0.00,-,2021
20220324000600,Y,00296290,키움증권,의결권 있는 주식,이진환,계열회사 임원,305,0.00,305,0.00,-,2021
20220324000600,Y,00296290,키움증권,의결권 있는 주식,안동원,계열회사 임원,0,0.00,"1,000",0.00,신규선임,2021
20220324000600,Y,00296290,키움증권,의결권 있는 주식,계,,"10,808,047",44.98,"10,836,579",41.33,-,2021
20220324000600,Y,00296290,키움증권,의결권 없는 주식,계,,0,0.00,"332,409",11.76,-,2021
20230320001037,Y,00296290,키움증권,의결권 있는 주식,(주)다우기술,최대주주,"10,799,540",41.19,"10,801,594",41.20,-,2022
20230320001037,Y,00296290,키움증권,의결권 없는 주식,(주)다우기술,최대주주,"332,409",11.76,"332,409",11.76,-,2022
20230320001037,Y,00296290,키움증권,의결권 있는 주식,한국정보인증(주),계열회사,"27,532",0.11,"39,590",0.15,-,2022
20230320001037,Y,00296290,키움증권,의결권 있는 주식,황현순,발행회사 임원,"5,677",0.02,"5,677",0.02,-,2022
20230320001037,Y,00296290,키움증권,의결권 있는 주식,임경호,계열회사 임원,400,0.00,400,0.00,-,2022
20230320001037,Y,00296290,키움증권,의결권 있는 주식,최창민,계열회사 임원,875,0.00,875,0.00,-,2022
20230320001037,Y,00296290,키움증권,의결권 있는 주식,이진혁,계열회사 임원,"1,250",0.00,"1,250",0.00,-,2022
20230320001037,Y,00296290,키움증권,의결권 있는 주식,이진환,계열회사 임원,305,0.00,305,0.00,-,2022
20230320001037,Y,00296290,키움증권,의결권 있는 주식,안동원,계열회사 임원,"1,000",0.00,"1,000",0.00,-,2022
20230320001037,Y,00296290,키움증권,의결권 있는 주식,계,,"10,836,579",41.33,"10,850,691",41.38,-,2022
20230320001037,Y,00296290,키움증권,의결권 없는 주식,계,,"332,409",11.76,"332,409",11.76,-,2022
